commanders,cardName,url
"['Korvold, Fae-Cursed King']",Demonic Tutor,https://www.moxfield.com/decks/PoIu2-msTkuivhGS-lP85A
"['Korvold, Fae-Cursed King']",Deflecting Swat,https://www.moxfield.com/decks/PoIu2-msTkuivhGS-lP85A
"['Korvold, Fae-Cursed King']",Impulsive Pilferer,https://www.moxfield.com/decks/PoIu2-msTkuivhGS-lP85A
"['Korvold, Fae-Cursed King']",Beseech the Mirror,https://www.moxfield.com/decks/PoIu2-msTkuivhGS-lP85A
"['Korvold, Fae-Cursed King']",Eldritch Evolution,https://www.moxfield.com/decks/PoIu2-msTkuivhGS-lP85A
"['Korvold, Fae-Cursed King']",Noxious Revival,https://www.moxfield.com/decks/PoIu2-msTkuivhGS-lP85A
"['Korvold, Fae-Cursed King']",The One Ring,https://www.moxfield.com/decks/PoIu2-msTkuivhGS-lP85A
"['Korvold, Fae-Cursed King']",Exotic Orchard,https://www.moxfield.com/decks/PoIu2-msTkuivhGS-lP85A
"['Korvold, Fae-Cursed King']",Protean Hulk,https://www.moxfield.com/decks/PoIu2-msTkuivhGS-lP85A
"['Korvold, Fae-Cursed King']",Underground Mortuary,https://www.moxfield.com/decks/PoIu2-msTkuivhGS-lP85A
"['Korvold, Fae-Cursed King']",Arcane Signet,https://www.moxfield.com/decks/PoIu2-msTkuivhGS-lP85A
"['Korvold, Fae-Cursed King']",Command Tower,https://www.moxfield.com/decks/PoIu2-msTkuivhGS-lP85A
"['Korvold, Fae-Cursed King']",Simian Spirit Guide,https://www.moxfield.com/decks/PoIu2-msTkuivhGS-lP85A
"['Korvold, Fae-Cursed King']",Sol Ring,https://www.moxfield.com/decks/PoIu2-msTkuivhGS-lP85A
"['Korvold, Fae-Cursed King']",Ignoble Hierarch,https://www.moxfield.com/decks/PoIu2-msTkuivhGS-lP85A
"['Korvold, Fae-Cursed King']",Six,https://www.moxfield.com/decks/PoIu2-msTkuivhGS-lP85A
"['Korvold, Fae-Cursed King']",Shifting Woodland,https://www.moxfield.com/decks/PoIu2-msTkuivhGS-lP85A
"['Korvold, Fae-Cursed King']",Warren Soultrader,https://www.moxfield.com/decks/PoIu2-msTkuivhGS-lP85A
"['Korvold, Fae-Cursed King']",Elves of Deep Shadow,https://www.moxfield.com/decks/PoIu2-msTkuivhGS-lP85A
"['Korvold, Fae-Cursed King']","Chatterfang, Squirrel General",https://www.moxfield.com/decks/PoIu2-msTkuivhGS-lP85A
"['Korvold, Fae-Cursed King']","Kona, Rescue Beastie",https://www.moxfield.com/decks/PoIu2-msTkuivhGS-lP85A
"['Korvold, Fae-Cursed King']",Walk-In Closet // Forgotten Cellar,https://www.moxfield.com/decks/PoIu2-msTkuivhGS-lP85A
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Wishclaw Talisman,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Necropotence,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Dark Ritual,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Demonic Tutor,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Hallowed Fountain,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Mnemonic Betrayal,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Mox Opal,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Ancient Tomb,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Intuition,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Flusterstorm,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Ranger-Captain of Eos,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Fierce Guardianship,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Yawgmoth's Will,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",City of Brass,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Mana Confluence,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Mental Misstep,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Lion's Eye Diamond,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Demonic Consultation,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Badlands,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Mana Vault,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Plateau,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Scrubland,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Tundra,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Underground Sea,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Volcanic Island,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Wheel of Fortune,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Thassa's Oracle,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Rite of Flame,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Ad Nauseam,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Mox Diamond,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Chain of Vapor,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Snapback,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Silence,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Bloodstained Mire,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Flooded Strand,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Polluted Delta,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Cabal Ritual,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Simian Spirit Guide,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Swan Song,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Scalding Tarn,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Chrome Mox,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Final Fortune,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Enlightened Tutor,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]","Birgi, God of Storytelling // Harnfel, Horn of Bounty",https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Sol Ring,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Pact of Negation,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Tainted Pact,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Arid Mesa,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Misty Rainforest,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Marsh Flats,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Verdant Catacombs,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Dragon's Rage Channeler,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Esper Sentinel,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]","Ragavan, Nimble Pilferer",https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Gemstone Caverns,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]","Otawara, Soaring City",https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",March of Swirling Mist,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Brain Freeze,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Professional Face-Breaker,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Imperial Seal,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Force of Negation,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Smothering Tithe,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Force of Will,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Windfall,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Red Elemental Blast,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Exotic Orchard,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Fellwar Stone,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Mox Amber,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Diabolic Intent,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Sevinne's Reclamation,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Mystical Tutor,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Mystic Remora,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Gamble,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Gemstone Mine,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Vampiric Tutor,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",The One Ring,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Orcish Bowmasters,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Borne Upon a Wind,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]","Lotho, Corrupt Shirriff",https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",An Offer You Can't Refuse,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Arcane Signet,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Grand Abolisher,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Deflecting Swat,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Command Tower,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Rhystic Study,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Lotus Petal,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Beseech the Mirror,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Underworld Breach,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]","Teferi, Time Raveler",https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Culling the Weak,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]","Delney, Streetwise Lookout",https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Watery Grave,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Jeska's Will,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Windswept Heath,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Spire of Industry,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Flare of Duplication,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Mockingbird,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Tymna the Weaver', ""Kraum, Ludevic's Opus""]",Valley Floodcaller,https://www.moxfield.com/decks/1rz4-Frh60W0sW5N2f-42g
"['Urza, Lord High Artificer']",Castle Vantress,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Delay,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Chrome Mox,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Back to Basics,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Whir of Invention,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Grafdigger's Cage,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Gitaxian Probe,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Reshape,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Emergence Zone,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']","Karn, the Great Creator",https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Discontinuity,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Force of Negation,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Fierce Guardianship,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Tezzeret the Seeker,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Relic of Progenitus,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Elixir of Immortality,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Mental Misstep,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Unwinding Clock,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Torpor Orb,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Consecrated Sphinx,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Gilded Drake,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Urza's Bauble,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Basalt Monolith,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Island,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Mana Vault,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Winter Orb,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Shadowspear,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Thassa's Oracle,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Cyclonic Rift,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Phyrexian Metamorph,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Trinisphere,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Academy Ruins,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Trickbind,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Dispel,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Flooded Strand,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Polluted Delta,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Inventors' Fair,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']","Padeem, Consul of Innovation",https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Memnarch,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Pact of Negation,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']","Sai, Master Thopterist",https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Silent Gravestone,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Mox Amber,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Flusterstorm,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Tormod's Crypt,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Mindbreak Trap,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Misty Rainforest,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Scalding Tarn,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Cryptic Command,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Negate,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Welding Jar,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Cephalid Coliseum,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']","Sea Gate Restoration // Sea Gate, Reborn",https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Staff of Domination,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Rings of Brighthearth,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Mana Drain,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']","Nezahal, Primal Tide",https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Counterspell,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Wandering Archaic // Explore the Vastlands,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Hullbreaker Horror,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Fabricate,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']","Otawara, Soaring City",https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",The Reality Chip,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Imposter Mech,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Displacer Kitten,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Spellskite,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Mystic Remora,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Sensei's Divining Top,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Force of Will,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Howling Mine,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Mishra's Bauble,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",The One Ring,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",See Double,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Borne Upon a Wind,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Gemstone Caverns,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Stone of Erech,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Swan Song,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']","Minamo, School at Water's Edge",https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",An Offer You Can't Refuse,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Sapphire Medallion,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Rhystic Study,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Lotus Petal,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Agatha's Soul Cauldron,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Mana Crypt,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Sol Ring,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Tidespout Tyrant,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Urza, Lord High Artificer']",Forensic Gadgeteer,https://www.moxfield.com/decks/mloa778Mnku8jCrK8L1pZw
"['Ob Nixilis, Captive Kingpin']",Firebrand Archer,https://www.moxfield.com/decks/vhnR2VMffE27xEXU50BlBw
"['Ob Nixilis, Captive Kingpin']",Lotus Petal,https://www.moxfield.com/decks/vhnR2VMffE27xEXU50BlBw
